group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,8,8,4096,4096,64,8,64,0.037972,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 64, 8, 8, 8, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,64,8,128,0.037442,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 64, 8, 8, 8, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,64,8,256,0.038951,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 64, 8, 8, 8, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,64,8,512,0.062765,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 64, 8, 8, 8, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,64,8,1024,0.114271,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 64, 8, 8, 8, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,64,8,2048,0.223212,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 64, 8, 8, 8, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,64,8,4096,0.439235,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 64, 8, 8, 8, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,128,4,1,0.024506,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 128, 8, 8, 4, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,128,4,2,0.038126,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 128, 8, 8, 4, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,128,4,4,0.037568,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 128, 8, 8, 4, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,128,4,8,0.038786,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 128, 8, 8, 4, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,128,4,16,0.037207,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 128, 8, 8, 4, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,128,4,32,0.038104,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 128, 8, 8, 4, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,128,4,64,0.037349,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 128, 8, 8, 4, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,128,4,128,0.037786,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 128, 8, 8, 4, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,128,4,256,0.039855,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 128, 8, 8, 4, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,128,4,512,0.062772,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 128, 8, 8, 4, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,128,4,1024,0.114248,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 128, 8, 8, 4, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,128,4,2048,0.223336,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 128, 8, 8, 4, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,128,4,4096,0.439105,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 128, 8, 8, 4, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,256,2,1,0.024512,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 256, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,256,2,2,0.038058,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 256, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,256,2,4,0.038996,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 256, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,256,2,8,0.037810,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 256, 8, 8, 2, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,256,2,16,0.037957,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 256, 8, 8, 2, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,256,2,32,0.037411,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 256, 8, 8, 2, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,256,2,64,0.038192,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 256, 8, 8, 2, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,256,2,128,0.038059,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 256, 8, 8, 2, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,256,2,256,0.039283,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 256, 8, 8, 2, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,256,2,512,0.062760,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 256, 8, 8, 2, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,256,2,1024,0.114249,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 256, 8, 8, 2, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,256,2,2048,0.223297,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 256, 8, 8, 2, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,256,2,4096,0.439451,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 256, 8, 8, 2, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,512,1,1,0.024157,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 512, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,512,1,2,0.039325,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 512, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,512,1,4,0.038154,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 512, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,512,1,8,0.038003,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 512, 8, 8, 1, half, 4) in the .best file, nor could we find d"
group1,8,8,4096,4096,512,1,16,0.037620,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 512, 8, 8, 1, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,512,1,32,0.037769,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 512, 8, 8, 1, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,512,1,64,0.038584,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 512, 8, 8, 1, half, 4) in the .best file, nor could we find "
group1,8,8,4096,4096,512,1,128,0.038082,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 512, 8, 8, 1, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,512,1,256,0.038960,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 512, 8, 8, 1, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,512,1,512,0.062523,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 512, 8, 8, 1, half, 4) in the .best file, nor could we find"
group1,8,8,4096,4096,512,1,1024,0.113858,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 512, 8, 8, 1, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,512,1,2048,0.223036,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 512, 8, 8, 1, half, 4) in the .best file, nor could we fin"
group1,8,8,4096,4096,512,1,4096,0.439569,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 512, 8, 8, 1, half, 4) in the .best file, nor could we fin"
group1,8,16,512,1024,1,64,1,0.024225,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1, 8, 16, 64, half, 4) in the .best file, nor could we find d"
group1,8,16,512,1024,1,64,2,0.038428,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 8, 16, 64, half, 4) in the .best file, nor could we find d"
group1,8,16,512,1024,1,64,4,0.037232,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 8, 16, 64, half, 4) in the .best file, nor could we find d"
group1,8,16,512,1024,1,64,8,0.038546,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1, 8, 16, 64, half, 4) in the .best file, nor could we find d"
group1,8,16,512,1024,1,64,16,0.037552,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1, 8, 16, 64, half, 4) in the .best file, nor could we find "
group1,8,16,512,1024,1,64,32,0.037791,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1, 8, 16, 64, half, 4) in the .best file, nor could we find "
group1,8,16,512,1024,1,64,64,0.037932,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1, 8, 16, 64, half, 4) in the .best file, nor could we find "
group1,8,16,512,1024,1,64,128,0.039095,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1, 8, 16, 64, half, 4) in the .best file, nor could we find"
group1,8,16,512,1024,1,64,256,0.039225,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 8, 16, 64, half, 4) in the .best file, nor could we find"
group1,8,16,512,1024,1,64,512,0.038325,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 8, 16, 64, half, 4) in the .best file, nor could we find"
group1,8,16,512,1024,1,64,1024,0.038546,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 8, 16, 64, half, 4) in the .best file, nor could we fin"
group1,8,16,512,1024,1,64,2048,0.047859,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 8, 16, 64, half, 4) in the .best file, nor could we fin"
group1,8,16,512,1024,1,64,4096,0.084667,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 8, 16, 64, half, 4) in the .best file, nor could we fin"
group1,8,16,512,1024,2,32,1,0.024427,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 8, 16, 32, half, 4) in the .best file, nor could we find d"
group1,8,16,512,1024,2,32,2,0.037483,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 8, 16, 32, half, 4) in the .best file, nor could we find d"
group1,8,16,512,1024,2,32,4,0.038058,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 8, 16, 32, half, 4) in the .best file, nor could we find d"
