group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,4,4,4096,4096,128,8,256,0.082769,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 128, 4, 4, 8, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,128,8,512,0.084115,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 128, 4, 4, 8, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,128,8,1024,0.129027,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 128, 4, 4, 8, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,128,8,2048,0.251197,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 128, 4, 4, 8, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,128,8,4096,0.491333,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 128, 4, 4, 8, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,256,4,1,0.054546,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 256, 4, 4, 4, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,256,4,2,0.083601,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 256, 4, 4, 4, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,256,4,4,0.083193,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 256, 4, 4, 4, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,256,4,8,0.102414,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 256, 4, 4, 4, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,256,4,16,0.082743,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 256, 4, 4, 4, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,256,4,32,0.082026,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 256, 4, 4, 4, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,256,4,64,0.085509,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 256, 4, 4, 4, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,256,4,128,0.083445,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 256, 4, 4, 4, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,256,4,256,0.085192,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 256, 4, 4, 4, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,256,4,512,0.086594,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 256, 4, 4, 4, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,256,4,1024,0.129039,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 256, 4, 4, 4, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,256,4,2048,0.251356,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 256, 4, 4, 4, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,256,4,4096,0.491476,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 256, 4, 4, 4, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,512,2,1,0.052653,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 512, 4, 4, 2, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,512,2,2,0.085436,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 512, 4, 4, 2, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,512,2,4,0.085872,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 512, 4, 4, 2, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,512,2,8,0.083976,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 512, 4, 4, 2, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,512,2,16,0.084956,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 512, 4, 4, 2, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,512,2,32,0.082073,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 512, 4, 4, 2, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,512,2,64,0.085277,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 512, 4, 4, 2, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,512,2,128,0.083731,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 512, 4, 4, 2, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,512,2,256,0.083652,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 512, 4, 4, 2, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,512,2,512,0.083317,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 512, 4, 4, 2, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,512,2,1024,0.129369,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 512, 4, 4, 2, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,512,2,2048,0.251105,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 512, 4, 4, 2, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,512,2,4096,0.491290,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 512, 4, 4, 2, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1024,1,1,0.052582,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1024, 4, 4, 1, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1024,1,2,0.082495,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1024, 4, 4, 1, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1024,1,4,0.082206,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1024, 4, 4, 1, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1024,1,8,0.082909,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1024, 4, 4, 1, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1024,1,16,0.084004,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1024, 4, 4, 1, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,1024,1,32,0.081661,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1024, 4, 4, 1, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,1024,1,64,0.083396,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1024, 4, 4, 1, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,1024,1,128,0.082592,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1024, 4, 4, 1, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1024,1,256,0.083389,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1024, 4, 4, 1, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1024,1,512,0.084001,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1024, 4, 4, 1, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1024,1,1024,0.128580,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1024, 4, 4, 1, half, 4) in the .best file, nor could we fi"
group1,4,4,4096,4096,1024,1,2048,0.249566,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1024, 4, 4, 1, half, 4) in the .best file, nor could we fi"
group1,4,4,4096,4096,1024,1,4096,0.488681,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1024, 4, 4, 1, half, 4) in the .best file, nor could we fi"
group1,4,8,512,1024,1,128,1,0.053962,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1, 4, 8, 128, half, 4) in the .best file, nor could we find d"
group1,4,8,512,1024,1,128,2,0.082141,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 4, 8, 128, half, 4) in the .best file, nor could we find d"
group1,4,8,512,1024,1,128,4,0.084384,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 4, 8, 128, half, 4) in the .best file, nor could we find d"
group1,4,8,512,1024,1,128,8,0.082937,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1, 4, 8, 128, half, 4) in the .best file, nor could we find d"
group1,4,8,512,1024,1,128,16,0.081951,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1, 4, 8, 128, half, 4) in the .best file, nor could we find "
group1,4,8,512,1024,1,128,32,0.081439,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1, 4, 8, 128, half, 4) in the .best file, nor could we find "
group1,4,8,512,1024,1,128,64,0.082055,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1, 4, 8, 128, half, 4) in the .best file, nor could we find "
group1,4,8,512,1024,1,128,128,0.082657,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1, 4, 8, 128, half, 4) in the .best file, nor could we find"
group1,4,8,512,1024,1,128,256,0.083654,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 4, 8, 128, half, 4) in the .best file, nor could we find"
group1,4,8,512,1024,1,128,512,0.085055,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 4, 8, 128, half, 4) in the .best file, nor could we find"
group1,4,8,512,1024,1,128,1024,0.083631,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 4, 8, 128, half, 4) in the .best file, nor could we fin"
group1,4,8,512,1024,1,128,2048,0.083089,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 4, 8, 128, half, 4) in the .best file, nor could we fin"
group1,4,8,512,1024,1,128,4096,0.091838,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 4, 8, 128, half, 4) in the .best file, nor could we fin"
group1,4,8,512,1024,2,64,1,0.052494,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 4, 8, 64, half, 4) in the .best file, nor could we find de"
group1,4,8,512,1024,2,64,2,0.085015,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 4, 8, 64, half, 4) in the .best file, nor could we find de"
group1,4,8,512,1024,2,64,4,0.083609,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 4, 8, 64, half, 4) in the .best file, nor could we find de"
group1,4,8,512,1024,2,64,8,0.083048,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 4, 8, 64, half, 4) in the .best file, nor could we find de"
group1,4,8,512,1024,2,64,16,0.081276,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 4, 8, 64, half, 4) in the .best file, nor could we find d"
